aqp_runtime_s,aqp_value_sample,dbms,error,exact_runtime_s,exact_value_sample,fallback_reason,fallback_triggered,final_sample_rate,max_row_relative_error,mean_row_relative_error,missing_groups_count,n_rows_aqp,n_rows_exact,pilot_sample_rate,query_id,relative_error,sf,skip_reason,skipped,speedup,timestamp_iso,variance_bound_note
607.4867588960042,15085708766.0,postgres,,412.7135358499945,15085708766.0,optimizer_infeasible,True,1,0.0,0.0,0,4,4,1.0,q1,0.0,100,,False,0.6793786527957016,2026-06-01T03:57:04Z,
1091.8020067840116,249739810.0,postgres,,482.52824722799414,249739810.0,multi_table_no_phi,True,1,0.0,0.0,0,10,10,1.0,q3,0.0,100,,False,0.44195581637491116,2026-06-01T04:14:05Z,
1194.9543074169924,5310749966.867,postgres,,480.7070671399997,5310749966.867,optimizer_infeasible,True,1,0.0,0.0,0,5,5,1.0,q5,0.0,100,,False,0.4022807099453818,2026-06-01T04:40:19Z,
455.96414510399336,12330426888.4637,postgres,,410.1583687329985,12330426888.4637,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q6,0.0,100,,False,0.8995408370091298,2026-06-01T05:08:15Z,
1084.7630402939976,1995.0,postgres,,481.11458999098977,1995.0,optimizer_infeasible,True,1,0.0,0.0,0,4,4,1.0,q7,0.0,100,,False,0.44352044835579557,2026-06-01T05:22:41Z,
1050.688760178993,1995.0,postgres,,496.9913593819947,1995.0,,False,5.0,0.12485982245740208,0.08151609470731823,0,2,2,1.0,q8,0.040603225482698874,100,,False,0.4730148243875078,2026-06-01T05:48:47Z,variance_bound_violated
1434.2187778080115,1998.0,postgres,,566.8416363050055,1998.0,optimizer_infeasible,True,1,0.0,0.0,0,175,175,1.0,q9,0.0,100,,False,0.39522675694662013,2026-06-01T06:14:34Z,
1927.3135330740042,5829346.0,postgres,,458.2942405549984,5829346.0,multi_table_no_phi,True,1,0.0,0.0,0,20,20,1.0,q10,0.0,100,,False,0.23778914675290716,2026-06-01T06:47:55Z,
1092.460453429012,624320.0,postgres,,534.4216128760017,623115.0,,False,5.0,0.006340983810003712,0.004520695243398296,0,2,2,1.0,q12,0.002490951470026206,100,,False,0.4891908088741891,2026-06-01T07:27:41Z,
1004.6756231460022,16.640357433254103,postgres,,425.5977233960002,16.640357433254103,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q14,0.0,100,,False,0.4236170497133195,2026-06-01T07:54:48Z,
2600.59826629101,11472112.0,postgres,,1170.3915417940007,11472112.0,multi_table_no_phi,True,1,0.0,0.0,0,100,100,1.0,q18,0.0,100,,False,0.45004703608574675,2026-06-01T08:18:38Z,
921.6458870439965,298937728.882,postgres,,418.878001176985,298937728.882,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q19,0.0,100,,False,0.4544890907292565,2026-06-01T09:21:29Z,
