aqp_runtime_s,aqp_value_sample,dbms,error,exact_runtime_s,exact_value_sample,fallback_reason,fallback_triggered,final_sample_rate,max_row_relative_error,mean_row_relative_error,missing_groups_count,n_rows_aqp,n_rows_exact,pilot_sample_rate,query_id,relative_error,sf,skip_reason,skipped,speedup,timestamp_iso,variance_bound_note
408.84416439497727,15085708766.0,postgres,,408.8364437070268,15085708766.0,cache_hit_template,True,1.0,0.0,0.0,0,4,4,1.0,q1,0.0,100,,False,0.9999811158171673,2026-06-01T09:43:53Z,
480.46097131600254,249739810.0,postgres,,480.44830673898105,249739810.0,cache_hit_template,True,1.0,0.0,0.0,0,10,10,1.0,q3,0.0,100,,False,0.9999736407787987,2026-06-01T09:57:31Z,
479.0594475599937,5310749966.867,postgres,,479.1083152409992,5310749966.867,cache_hit_template,True,1.0,0.0,0.0,0,5,5,1.0,q5,0.0,100,,False,1.000102007550951,2026-06-01T10:13:32Z,
402.9690128410002,12330426888.4637,postgres,,402.93209571400075,12330426888.4637,cache_hit_template,True,1.0,0.0,0.0,0,1,1,1.0,q6,0.0,100,,False,0.999908387181587,2026-06-01T10:29:30Z,
478.90281920699636,1995.0,postgres,,478.72974345699186,1995.0,cache_hit_template,True,1.0,0.0,0.0,0,4,4,1.0,q7,0.0,100,,False,0.9996385994338244,2026-06-01T10:42:56Z,
444.52396763299475,1995.0,postgres,,494.3870914330182,1995.0,cache_hit_template,True,0.05,0.08277114795646638,0.04225895127403474,0,2,2,1.0,q8,0.020105151243661367,100,,False,1.11217195793859,2026-06-01T10:58:53Z,
572.3051651860005,1998.0,postgres,,572.5028031789989,1998.0,cache_hit_template,True,1.0,0.0,0.0,0,175,175,1.0,q9,0.0,100,,False,1.0003453367277126,2026-06-01T11:14:32Z,
487.28080613698694,5829346.0,postgres,,454.44703907400253,5829346.0,cache_hit_template,True,1.0,0.0,0.0,0,20,20,1.0,q10,0.0,100,,False,0.9326183862580584,2026-06-01T11:33:37Z,
506.97326163601247,624760.0,postgres,,491.57926441999734,623115.0,cache_hit_template,True,0.05,0.009556944217101933,0.0050536948895928985,0,2,2,1.0,q12,0.0037336543750366973,100,,False,0.969635484983294,2026-06-01T11:49:19Z,
418.2478073130187,16.640357433254103,postgres,,418.32440498899086,16.640357433254103,cache_hit_template,True,1.0,0.0,0.0,0,1,1,1.0,q14,0.0,100,,False,1.0001831394561618,2026-06-01T12:05:57Z,
1226.1368882489915,11472112.0,postgres,,1222.6345053210098,11472112.0,cache_hit_template,True,1.0,0.0,0.0,0,100,100,1.0,q18,0.0,100,,False,0.9971435628749549,2026-06-01T12:19:54Z,
418.5868267080223,298937728.882,postgres,,418.645456364,298937728.882,cache_hit_template,True,1.0,0.0,0.0,0,1,1,1.0,q19,0.0,100,,False,1.0001400656978119,2026-06-01T13:00:43Z,
