aqp_runtime_s,aqp_value_sample,dbms,error,exact_runtime_s,exact_value_sample,fallback_reason,fallback_triggered,final_sample_rate,max_row_relative_error,mean_row_relative_error,missing_groups_count,n_rows_aqp,n_rows_exact,pilot_sample_rate,query_id,relative_error,sf,skip_reason,skipped,speedup,timestamp_iso,variance_bound_note
34.80839150999964,15085708766.0,duckdb,,29.1252133970047,15085708766.0,optimizer_infeasible,True,1,0.0,0.0,0,4,4,1.0,q1,0.0,100,,False,0.8367296543604351,2026-05-21T04:42:40Z,
27.202083886993933,249739810.0,duckdb,,32.12075805800123,249739810.0,multi_table_no_phi,True,1,0.0,0.0,0,10,10,1.0,q3,0.0,100,,False,1.1808197559952034,2026-05-21T04:43:44Z,
21.25165720199584,5399348258.248079,duckdb,,33.70711493300041,5310749966.867,,False,9.85,0.016682821058010937,0.011877387187033734,0,5,5,1.0,q5,0.011882228254367683,100,,False,1.5860934802691444,2026-05-21T04:44:44Z,
9.240407470002538,12330426888.4637,duckdb,,9.503632471998571,12330426888.4637,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q6,0.0,100,,False,1.028486298125981,2026-05-21T04:45:39Z,
19.59648918399762,1995.0,duckdb,,21.058144787995843,1995.0,,False,9.99,0.02326659873176352,0.013889047632198911,0,4,4,1.0,q7,0.006940315790338945,100,,False,1.0745876258892233,2026-05-21T04:45:57Z,
22.871664720005356,1995.0,duckdb,,29.960728715006553,1995.0,optimizer_infeasible,True,1,0.0,0.0,0,2,2,1.0,q8,0.0,100,,False,1.309949629018501,2026-05-21T04:46:38Z,
183.13676418799878,1998.0,duckdb,,53.90657263400499,1998.0,optimizer_infeasible,True,1,0.0,0.0,0,175,175,1.0,q9,0.0,100,,False,0.2943514529866176,2026-05-21T04:47:31Z,
59.4274986370001,5829346.0,duckdb,,35.814020249999885,5829346.0,multi_table_no_phi,True,1,0.0,0.0,0,20,20,1.0,q10,0.0,100,,False,0.6026506427396854,2026-05-21T04:51:28Z,
17.599026968004182,629696.2909828437,duckdb,,29.119925998995313,623115.0,,False,3.71,0.013669389798308729,0.011437008676628613,0,2,2,1.0,q12,0.011436994474463474,100,,False,1.6546327278170914,2026-05-21T04:53:03Z,
19.62915357499878,16.640357433254103,duckdb,,18.185701583999617,16.640357433254103,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q14,0.0,100,,False,0.9264638699022836,2026-05-21T04:53:50Z,
90.41214387900254,11472112.0,duckdb,,51.04884970299463,11472112.0,multi_table_no_phi,True,1,0.0,0.0,0,100,100,1.0,q18,0.0,100,,False,0.5646238161470065,2026-05-21T04:54:28Z,
30.24327934900066,298937728.882,duckdb,,29.570212874998106,298937728.882,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q19,0.0,100,,False,0.9777449242115739,2026-05-21T04:56:49Z,
