aqp_runtime_s,aqp_value_sample,dbms,error,exact_runtime_s,exact_value_sample,fallback_reason,fallback_triggered,final_sample_rate,max_row_relative_error,mean_row_relative_error,missing_groups_count,n_rows_aqp,n_rows_exact,pilot_sample_rate,query_id,relative_error,sf,skip_reason,skipped,speedup,timestamp_iso,variance_bound_note
2.7073633999971207,1508227716.0,duckdb,,2.0989031000062823,1508227716.0,optimizer_infeasible,True,1,0.0,0.0,0,4,4,1.0,q1,0.0,10,,False,0.7752572484390217,2026-05-21T03:47:37Z,
1.7743914000166114,4791171.0,duckdb,,1.3557111000118311,4791171.0,multi_table_no_phi,True,1,0.0,0.0,0,10,10,1.0,q3,0.0,10,,False,0.764042871262304,2026-05-21T03:47:41Z,
1.6380961000104435,536862587.9995,duckdb,,1.3303234000049997,536862587.9995,optimizer_infeasible,True,1,0.0,0.0,0,5,5,1.0,q5,0.0,10,,False,0.8121156017626306,2026-05-21T03:47:45Z,
0.786983700003475,1230113636.0101,duckdb,,0.7344126000243705,1230113636.0101,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q6,0.0,10,,False,0.9331992518029633,2026-05-21T03:47:48Z,
1.5758963999978732,1995.0,duckdb,,1.3215528999862727,1995.0,optimizer_infeasible,True,1,0.0,0.0,0,4,4,1.0,q7,0.0,10,,False,0.838603920910065,2026-05-21T03:47:49Z,
1.6016948999895249,1995.0,duckdb,,1.3341316000150982,1995.0,optimizer_infeasible,True,1,0.0,0.0,0,2,2,1.0,q8,0.0,10,,False,0.8329498957784179,2026-05-21T03:47:52Z,
23.462351399997715,1998.0,duckdb,,5.33245290000923,1998.0,optimizer_infeasible,True,1,0.0,0.0,0,175,175,1.0,q9,0.0,10,,False,0.2272770025944522,2026-05-21T03:47:55Z,
10.638228900003014,116288.0,duckdb,,3.4180612999771256,116288.0,multi_table_no_phi,True,1,0.0,0.0,0,20,20,1.0,q10,0.0,10,,False,0.3212998453131759,2026-05-21T03:48:24Z,
2.6627495999855455,62071.0,duckdb,,2.786024000000907,62071.0,optimizer_infeasible,True,1,0.0,0.0,0,2,2,1.0,q12,0.0,10,,False,1.0462959040594846,2026-05-21T03:48:38Z,
2.027897699997993,16.647594941615097,duckdb,,1.88723810002557,16.647594941615097,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q14,0.0,10,,False,0.9306377239973386,2026-05-21T03:48:43Z,
8.562429499987047,1287812.0,duckdb,,4.521077000012156,1287812.0,multi_table_no_phi,True,1,0.0,0.0,0,100,100,1.0,q18,0.0,10,,False,0.5280133401412526,2026-05-21T03:48:47Z,
3.015825600014068,30104438.0911,duckdb,,2.641912000020966,30104438.0911,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q19,0.0,10,,False,0.8760161728213468,2026-05-21T03:49:00Z,
