aqp_runtime_s,aqp_value_sample,dbms,error,exact_runtime_s,exact_value_sample,fallback_reason,fallback_triggered,final_sample_rate,max_row_relative_error,mean_row_relative_error,missing_groups_count,n_rows_aqp,n_rows_exact,pilot_sample_rate,query_id,relative_error,sf,skip_reason,skipped,speedup,timestamp_iso,variance_bound_note
29.149680156988325,15085708766.0,duckdb,,30.077206424990436,15085708766.0,cache_hit_template,True,1.0,0.0,0.0,0,4,4,1.0,q1,0.0,100,,False,1.0318194320831937,2026-05-21T16:06:55Z,
20.403300974998274,249739810.0,duckdb,,20.528049048007233,249739810.0,cache_hit_template,True,1.0,0.0,0.0,0,10,10,1.0,q3,0.0,100,,False,1.0061141122782937,2026-05-21T16:07:54Z,
8.338851636988693,5266873422.291877,duckdb,,23.421629902994027,5310749966.867,cache_hit_template,True,0.02719669009925979,0.029328351810393075,0.014754381829685432,0,5,5,1.0,q5,0.014762880404147902,100,,False,2.8087356536123713,2026-05-21T16:08:35Z,
9.48502626499976,12330426888.4637,duckdb,,9.45768389600562,12330426888.4637,cache_hit_template,True,1.0,0.0,0.0,0,1,1,1.0,q6,0.0,100,,False,0.9971173122529944,2026-05-21T16:09:07Z,
8.730576191999717,1995.0,duckdb,,21.087480201997096,1995.0,cache_hit_template,True,0.027623791582759905,0.023884827556513777,0.01208161137459874,0,4,4,1.0,q7,0.002354877086245132,100,,False,2.415359506434484,2026-05-21T16:09:25Z,
20.35612433499773,1995.0,duckdb,,20.212686089987983,1995.0,cache_hit_template,True,1.0,0.0,0.0,0,2,2,1.0,q8,0.0,100,,False,0.9929535582191774,2026-05-21T16:09:55Z,
69.22658691299148,1998.0,duckdb,,58.14398968400201,1998.0,cache_hit_template,True,1.0,0.0,0.0,0,175,175,1.0,q9,0.0,100,,False,0.8399083686890586,2026-05-21T16:10:36Z,
33.27201027900446,5829346.0,duckdb,,42.28751128500153,5829346.0,cache_hit_template,True,1.0,0.0,0.0,0,20,20,1.0,q10,0.0,100,,False,1.270963519498733,2026-05-21T16:12:43Z,
5.6937694100051885,614100.0,duckdb,,24.838406650000252,623115.0,cache_hit_template,True,0.01,0.01507093621250587,0.010831613087640085,0,2,2,1.0,q12,0.010832000545996586,100,,False,4.362383662105069,2026-05-21T16:13:59Z,
4.552912643994205,16.49687193099802,duckdb,,17.900120977006736,16.640357433254103,cache_hit_template,True,0.028755882590949775,0.008622741598647538,0.008622741598647538,0,1,1,1.0,q14,0.008622741598647538,100,,False,3.9315757574701053,2026-05-21T16:14:29Z,
49.74168600499979,11472112.0,duckdb,,49.09048910700949,11472112.0,cache_hit_template,True,1.0,0.0,0.0,0,100,100,1.0,q18,0.0,100,,False,0.9869084273113531,2026-05-21T16:14:52Z,
28.98556115399697,298937728.882,duckdb,,28.7435301910009,298937728.882,cache_hit_template,True,1.0,0.0,0.0,0,1,1,1.0,q19,0.0,100,,False,0.9916499473061713,2026-05-21T16:16:31Z,
