aqp_runtime_s,aqp_value_sample,dbms,error,exact_runtime_s,exact_value_sample,fallback_reason,fallback_triggered,final_sample_rate,max_row_relative_error,mean_row_relative_error,missing_groups_count,n_rows_aqp,n_rows_exact,pilot_sample_rate,query_id,relative_error,sf,skip_reason,skipped,speedup,timestamp_iso
1.6651121000177227,1520163642.6888912,duckdb,,2.044179999997141,1508227716.0,,False,42.35,0.009149482173988081,0.005179629393382104,0,4,4,1.0,q1,0.007913875711385729,10,,False,1.227653081120114,2026-05-20T20:12:20Z
1.5555879999883473,4791171.0,duckdb,,1.1318942999932915,4791171.0,exact_chosen_by_cost,True,1,0.0,0.0,0,10,10,1.0,q3,0.0,10,,False,0.7276311594083847,2026-05-20T20:12:24Z
1.3916286999883596,536862587.9995,duckdb,,1.2243453999981284,536862587.9995,exact_chosen_by_cost,True,1,0.0,0.0,0,5,5,1.0,q5,0.0,10,,False,0.8797931517281654,2026-05-20T20:12:27Z
0.6562264999956824,1249884855.5982583,duckdb,,0.6671019000059459,1230113636.0101,,False,29.9,0.016072677360350826,0.016072677360350826,0,1,1,1.0,q6,0.016072677360350826,10,,False,1.0165726315690315,2026-05-20T20:12:29Z
1.5976489000022411,1995.0,duckdb,,1.15831289999187,1995.0,exact_chosen_by_cost,True,1,0.015785279468686794,0.002777636350462886,0,4,4,1.0,q7,0.0,10,,False,0.7250109207287315,2026-05-20T20:12:30Z
1.3668176000064705,1995.0,duckdb,,1.188112000003457,1995.0,exact_chosen_by_cost,True,1,0.0,0.0,0,2,2,1.0,q8,0.0,10,,False,0.8692542443101644,2026-05-20T20:12:33Z
8.559427000000142,1998.0,duckdb,,3.25157809999655,1998.0,exact_chosen_by_cost,True,1,0.7492274607819129,0.055076627604317446,0,175,175,1.0,q9,0.0,10,,False,0.3798826837353127,2026-05-20T20:12:36Z
3.8016773000126705,116288.0,duckdb,,2.1914461000123993,116288.0,exact_chosen_by_cost,True,1,0.0,0.0,0,20,20,1.0,q10,0.0,10,,False,0.5764419036842227,2026-05-20T20:12:48Z
1.804581500007771,62677.76312934972,duckdb,,1.4512867000012193,62071.0,,False,66.34,0.009775307782212594,0.007608474328000871,0,2,2,1.0,q12,0.0076078987798244265,10,,False,0.8042234168947037,2026-05-20T20:12:54Z
1.0317428999987897,16.701169242801747,duckdb,,1.0933179999992717,16.647594941615097,,False,72.02,0.003218140600761906,0.003218140600761906,0,1,1,1.0,q14,0.003218140600761906,10,,False,1.0596806626927642,2026-05-20T20:12:57Z
5.606233700003941,1287812.0,duckdb,,3.138437799992971,1287812.0,exact_chosen_by_cost,True,1,0.0,0.0,0,100,100,1.0,q18,0.0,10,,False,0.5598121605224493,2026-05-20T20:12:59Z
1.9166034999943804,30104438.0911,duckdb,,1.7936664999870118,30104438.0911,exact_chosen_by_cost,True,1,0.0,0.0,0,1,1,1.0,q19,0.0,10,,False,0.9358568425823447,2026-05-20T20:13:08Z
