aqp_runtime_s,aqp_value_sample,dbms,error,exact_runtime_s,exact_value_sample,fallback_reason,fallback_triggered,final_sample_rate,max_row_relative_error,mean_row_relative_error,missing_groups_count,n_rows_aqp,n_rows_exact,pilot_sample_rate,query_id,relative_error,sf,skip_reason,skipped,speedup,timestamp_iso
2.6175082999980077,1508227716.0,duckdb,,2.006790599989472,1508227716.0,optimizer_infeasible,True,1,0.0,0.0,0,4,4,1.0,q1,0.0,10,,False,0.7666797465326086,2026-05-21T01:19:17Z
1.623794999992242,4791171.0,duckdb,,1.3261426000099164,4791171.0,multi_table_no_phi,True,1,0.0,0.0,0,10,10,1.0,q3,0.0,10,,False,0.8166933633963969,2026-05-21T01:19:22Z
1.5725524999725167,536862587.9995,duckdb,,1.2663684000144713,536862587.9995,optimizer_infeasible,True,1,0.0,0.0,0,5,5,1.0,q5,0.0,10,,False,0.8052948311974344,2026-05-21T01:19:25Z
0.7699176000023726,1230113636.0101,duckdb,,0.7244962000113446,1230113636.0101,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q6,0.0,10,,False,0.9410048555963807,2026-05-21T01:19:28Z
1.5355087000061758,1995.0,duckdb,,1.19741530000465,1995.0,optimizer_infeasible,True,1,0.015785279468686794,0.002777636350462886,0,4,4,1.0,q7,0.0,10,,False,0.779816682249885,2026-05-21T01:19:29Z
1.4915269000048283,1995.0,duckdb,,1.21883749999688,1995.0,optimizer_infeasible,True,1,0.0,0.0,0,2,2,1.0,q8,0.0,10,,False,0.817174333223849,2026-05-21T01:19:32Z
16.007412700011628,1998.0,duckdb,,3.84974930001772,1998.0,optimizer_infeasible,True,1,0.7492274607819129,0.055076627604317446,0,175,175,1.0,q9,0.0,10,,False,0.24049791007230817,2026-05-21T01:19:35Z
4.614227499987464,116288.0,duckdb,,2.310734800004866,116288.0,multi_table_no_phi,True,1,0.0,0.0,0,20,20,1.0,q10,0.0,10,,False,0.500784757581013,2026-05-21T01:19:55Z
1.7224203000077978,62071.0,duckdb,,1.466537200001767,62071.0,optimizer_infeasible,True,1,0.0,0.0,0,2,2,1.0,q12,0.0,10,,False,0.8514398024658253,2026-05-21T01:20:02Z
1.3477855999954045,16.647594941615097,duckdb,,1.119878500001505,16.647594941615097,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q14,0.0,10,,False,0.8309025560187937,2026-05-21T01:20:05Z
6.0060713999846485,1287812.0,duckdb,,3.3315742000122555,1287812.0,multi_table_no_phi,True,1,0.0,0.0,0,100,100,1.0,q18,0.0,10,,False,0.5547010646627962,2026-05-21T01:20:07Z
2.1989765999896917,30104438.0911,duckdb,,1.8805309000017587,30104438.0911,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q19,0.0,10,,False,0.8551845890540964,2026-05-21T01:20:17Z
