aqp_runtime_s,aqp_value_sample,dbms,error,exact_runtime_s,exact_value_sample,fallback_reason,fallback_triggered,final_sample_rate,max_row_relative_error,mean_row_relative_error,missing_groups_count,n_rows_aqp,n_rows_exact,pilot_sample_rate,query_id,relative_error,sf,skip_reason,skipped,speedup,timestamp_iso
2.9236931999912485,1508227716.0,duckdb,,2.389997399994172,1508227716.0,optimizer_infeasible,True,1,0.0,0.0,0,4,4,1.0,q1,0.0,10,,False,0.8174583434408665,2026-05-21T01:53:31Z
1.9071957000123803,4791171.0,duckdb,,1.6160992000077385,4791171.0,multi_table_no_phi,True,1,0.0,0.0,0,10,10,1.0,q3,0.0,10,,False,0.8473693601538888,2026-05-21T01:53:36Z
1.7116105000022799,536862587.9995,duckdb,,1.491792600019835,536862587.9995,optimizer_infeasible,True,1,0.0,0.0,0,5,5,1.0,q5,0.0,10,,False,0.8715724751734392,2026-05-21T01:53:40Z
0.8851861000002827,1230113636.0101,duckdb,,0.7776982999930624,1230113636.0101,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q6,0.0,10,,False,0.8785703932685047,2026-05-21T01:53:43Z
1.85297510001692,1995.0,duckdb,,1.3822197000263259,1995.0,optimizer_infeasible,True,1,0.0,0.0,0,4,4,1.0,q7,0.0,10,,False,0.7459461813673074,2026-05-21T01:53:45Z
1.8812219999963418,1995.0,duckdb,,1.4593981000070926,1995.0,optimizer_infeasible,True,1,0.0,0.0,0,2,2,1.0,q8,0.0,10,,False,0.7757713337447311,2026-05-21T01:53:48Z
17.827406299998984,1998.0,duckdb,,4.693846300011501,1998.0,optimizer_infeasible,True,1,0.0,0.0,0,175,175,1.0,q9,0.0,10,,False,0.26329384213405,2026-05-21T01:53:51Z
5.398688999994192,116288.0,duckdb,,3.197590700001456,116288.0,multi_table_no_phi,True,1,0.0,0.0,0,20,20,1.0,q10,0.0,10,,False,0.5922902208304452,2026-05-21T01:54:14Z
1.9103846999933012,62071.0,duckdb,,1.6255399000074249,62071.0,optimizer_infeasible,True,1,0.0,0.0,0,2,2,1.0,q12,0.0,10,,False,0.8508966283142473,2026-05-21T01:54:22Z
1.5720855999970809,16.647594941615097,duckdb,,1.3389177000208292,16.647594941615097,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q14,0.0,10,,False,0.8516824402076549,2026-05-21T01:54:26Z
7.509431100013899,1287812.0,duckdb,,4.268074499996146,1287812.0,multi_table_no_phi,True,1,0.0,0.0,0,100,100,1.0,q18,0.0,10,,False,0.5683618962810973,2026-05-21T01:54:29Z
2.4137137999932747,30104438.0911,duckdb,,2.7981800999841653,30104438.0911,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q19,0.0,10,,False,1.1592841288772355,2026-05-21T01:54:41Z
