aqp_runtime_s,aqp_value_sample,dbms,error,exact_runtime_s,exact_value_sample,fallback_reason,fallback_triggered,final_sample_rate,max_row_relative_error,mean_row_relative_error,missing_groups_count,n_rows_aqp,n_rows_exact,pilot_sample_rate,query_id,relative_error,sf,skip_reason,skipped,speedup,timestamp_iso
1.5868831000116188,1521048213.5302787,duckdb,,1.9256502999924123,1508227716.0,,False,36.3,0.010543737387400744,0.0056553351955968105,0,4,4,1.0,q1,0.00850037258583218,10,,False,1.213479619247513,2026-05-20T20:40:07Z
1.7212645999970846,4791171.0,duckdb,,1.3391800000099465,4791171.0,pilot_sample_insufficient_units,True,1,0.0,0.0,0,10,10,1.0,q3,0.0,10,,False,0.7780209968950821,2026-05-20T20:40:10Z
1.4519238000211772,536862587.9995,duckdb,,1.1374966999865137,536862587.9995,sample_rate_too_high,True,1,0.0,0.0,0,5,5,1.0,q5,0.0,10,,False,0.7834410455768565,2026-05-20T20:40:13Z
0.5351861999952234,1249884855.5982583,duckdb,,0.687145200005034,1230113636.0101,,False,29.9,0.016072677360350826,0.016072677360350826,0,1,1,1.0,q6,0.016072677360350826,10,,False,1.2839366934557856,2026-05-20T20:40:16Z
1.4599713000061456,1995.0,duckdb,,1.2801277000107802,1995.0,sample_rate_too_high,True,1,0.015785279468686794,0.002777636350462886,0,4,4,1.0,q7,0.0,10,,False,0.8768170305850476,2026-05-20T20:40:17Z
1.346440099994652,1995.0,duckdb,,1.2806841999990866,1995.0,pilot_sample_degenerate_bounds,True,1,0.0,0.0,0,2,2,1.0,q8,0.0,10,,False,0.9511631449510256,2026-05-20T20:40:20Z
11.039639499998884,1998.0,duckdb,,3.5189073999936227,1998.0,sample_rate_too_high,True,1,0.7492274607819129,0.055076627604317446,0,175,175,1.0,q9,0.0,10,,False,0.31875202084216414,2026-05-20T20:40:23Z
3.6856632999842986,116288.0,duckdb,,2.1529564000084065,116288.0,pilot_sample_insufficient_units,True,1,0.0,0.0,0,20,20,1.0,q10,0.0,10,,False,0.5841435380213864,2026-05-20T20:40:37Z
1.6952200999949127,62808.37476258235,duckdb,,1.360982200014405,62071.0,,False,56.24,0.011879537345658239,0.009240758814800045,0,2,2,1.0,q12,0.009241266609526629,10,,False,0.8028351008924972,2026-05-20T20:40:43Z
1.0821063999901526,16.701169242801747,duckdb,,1.1562504000030458,16.647594941615097,,False,72.02,0.003218140600761906,0.003218140600761906,0,1,1,1.0,q14,0.003218140600761906,10,,False,1.0685182159661637,2026-05-20T20:40:46Z
5.48631559999194,1287812.0,duckdb,,3.10694960001274,1287812.0,pilot_sample_insufficient_units,True,1,0.0,0.0,0,100,100,1.0,q18,0.0,10,,False,0.5663089451174308,2026-05-20T20:40:48Z
2.1840740999905393,30104438.0911,duckdb,,1.7338882999902125,30104438.0911,sample_rate_too_high,True,1,0.0,0.0,0,1,1,1.0,q19,0.0,10,,False,0.7938779641211455,2026-05-20T20:40:57Z
