aqp_runtime_s,aqp_value_sample,dbms,error,exact_runtime_s,exact_value_sample,fallback_reason,fallback_triggered,final_sample_rate,max_row_relative_error,mean_row_relative_error,missing_groups_count,n_rows_aqp,n_rows_exact,pilot_sample_rate,query_id,relative_error,sf,skip_reason,skipped,speedup,timestamp_iso,variance_bound_note
3.902510399988387,1508227716.0,duckdb,,2.844184099987615,1508227716.0,optimizer_infeasible,True,1,0.0,0.0,0,4,4,1.0,q1,0.0,10,,False,0.7288088457102071,2026-05-21T03:44:54Z,
2.015722599986475,4791171.0,duckdb,,1.969740600005025,4791171.0,multi_table_no_phi,True,1,0.0,0.0,0,10,10,1.0,q3,0.0,10,,False,0.9771883293952459,2026-05-21T03:45:00Z,
2.431443000008585,536862587.9995,duckdb,,1.6760140999977011,536862587.9995,optimizer_infeasible,True,1,0.0,0.0,0,5,5,1.0,q5,0.0,10,,False,0.6893084065683561,2026-05-21T03:45:04Z,
1.0340687000134494,1230113636.0101,duckdb,,0.7989194999972824,1230113636.0101,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q6,0.0,10,,False,0.7725980875225131,2026-05-21T03:45:08Z,
2.0882649999985006,1995.0,duckdb,,1.460231399978511,1995.0,optimizer_infeasible,True,1,0.0,0.0,0,4,4,1.0,q7,0.0,10,,False,0.6992557936754001,2026-05-21T03:45:10Z,
1.9520620999974199,1995.0,duckdb,,1.6154541999858338,1995.0,optimizer_infeasible,True,1,0.0,0.0,0,2,2,1.0,q8,0.0,10,,False,0.8275629141039975,2026-05-21T03:45:14Z,
20.162358100002166,1998.0,duckdb,,5.27282319997903,1998.0,optimizer_infeasible,True,1,0.0,0.0,0,175,175,1.0,q9,0.0,10,,False,0.26151818025583345,2026-05-21T03:45:17Z,
6.06886509998003,116288.0,duckdb,,2.713181600003736,116288.0,multi_table_no_phi,True,1,0.0,0.0,0,20,20,1.0,q10,0.0,10,,False,0.44706572897998076,2026-05-21T03:45:43Z,
2.214362300001085,62071.0,duckdb,,1.7943440999952145,62071.0,optimizer_infeasible,True,1,0.0,0.0,0,2,2,1.0,q12,0.0,10,,False,0.8103209217364004,2026-05-21T03:45:52Z,
1.5310841999889817,16.647594941615097,duckdb,,1.4968285000068136,16.647594941615097,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q14,0.0,10,,False,0.977626508076816,2026-05-21T03:45:56Z,
6.98564400000032,1287812.0,duckdb,,3.6483065000211354,1287812.0,multi_table_no_phi,True,1,0.0,0.0,0,100,100,1.0,q18,0.0,10,,False,0.5222577188332197,2026-05-21T03:45:59Z,
2.371983099990757,30104438.0911,duckdb,,2.271850600023754,30104438.0911,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q19,0.0,10,,False,0.9577853231891098,2026-05-21T03:46:09Z,
