aqp_runtime_s,aqp_value_sample,dbms,error,exact_runtime_s,exact_value_sample,fallback_reason,fallback_triggered,final_sample_rate,max_row_relative_error,mean_row_relative_error,missing_groups_count,n_rows_aqp,n_rows_exact,pilot_sample_rate,query_id,relative_error,sf,skip_reason,skipped,speedup,timestamp_iso
0.3106489999918267,150921317.0,duckdb,,0.21800650001387112,150921317.0,solver_failed,True,1,1.3650825773015112e-16,8.530282363040396e-18,0,4,4,1.0,q1,0.0,1,,False,0.7017775689592014,2026-05-20T17:31:49Z
0.12525549999554642,2456423.0,duckdb,,0.09463320000213571,2456423.0,multi_table_no_phi,True,1,0.5955094053426466,0.04284390950774289,0,10,10,1.0,q3,0.0,1,,False,0.7555213144772125,2026-05-20T17:31:50Z
0.1730591999948956,55502041.1697,duckdb,,0.11329909999039955,55502041.1697,multi_table_no_phi,True,1,0.0,0.0,0,5,5,1.0,q5,0.0,1,,False,0.6546840618339927,2026-05-20T17:31:50Z
0.12799100001575425,123141078.2283,duckdb,,0.062184999987948686,123141078.2283,sample_rate_too_high,True,1,0.0,0.0,0,1,1,1.0,q6,0.0,1,,False,0.4858544739887524,2026-05-20T17:31:50Z
0.2940054999780841,1995.0,duckdb,,0.10650219998206012,1995.0,multi_table_no_phi,True,1,0.0005012531328320802,0.00016717021107597908,0,4,4,1.0,q7,0.0,1,,False,0.3622456042148839,2026-05-20T17:31:50Z
0.9762228999752551,1995.0,duckdb,,0.08593869998003356,1995.0,solver_failed,True,1,0.0,0.0,0,2,2,1.0,q8,0.0,1,,False,0.08803184189001498,2026-05-20T17:31:51Z
5.744587399996817,1998.0,duckdb,,0.26726970000891015,1998.0,solver_failed,True,1,0.804447337321857,0.05906312233681687,0,175,175,1.0,q9,0.0,1,,False,0.046525482406109486,2026-05-20T17:31:52Z
0.16087079999851994,90643.0,duckdb,,0.1354882000014186,90643.0,multi_table_no_phi,True,1,0.0,0.0,0,20,20,1.0,q10,0.0,1,,False,0.8422174813742775,2026-05-20T17:31:58Z
0.3075024999852758,6202.0,duckdb,,0.11675330001162365,6202.0,solver_failed,True,1,0.0,0.0,0,2,2,1.0,q12,0.0,1,,False,0.37968244166214643,2026-05-20T17:31:58Z
0.11949189999722876,16.380778626395543,duckdb,,0.0974700000078883,16.380778626395543,solver_failed,True,1,0.0,0.0,0,1,1,1.0,q14,0.0,1,,False,0.8157038260346419,2026-05-20T17:31:58Z
0.26154069998301566,128120.0,duckdb,,0.22127209999598563,128120.0,multi_table_no_phi,True,1,0.0,0.0,0,57,57,1.0,q18,0.0,1,,False,0.8460331413441768,2026-05-20T17:31:59Z
0.18117320002056658,3083843.0578,duckdb,,0.14770279999356717,3083843.0578,multi_table_no_phi,True,1,0.0,0.0,0,1,1,1.0,q19,0.0,1,,False,0.8152574441297064,2026-05-20T17:31:59Z
