aqp_runtime_s,aqp_value_sample,dbms,error,exact_runtime_s,exact_value_sample,fallback_reason,fallback_triggered,final_sample_rate,max_row_relative_error,mean_row_relative_error,missing_groups_count,n_rows_aqp,n_rows_exact,pilot_sample_rate,query_id,relative_error,sf,skip_reason,skipped,speedup,timestamp_iso,variance_bound_note
28.51219135300198,15085708766.0,duckdb,,30.136694824992446,15085708766.0,cache_hit_template,True,1.0,0.0,0.0,0,4,4,1.0,q1,0.0,100,,False,1.0569757494917844,2026-05-21T15:45:45Z,
19.689756054998725,249739810.0,duckdb,,19.871923350990983,249739810.0,cache_hit_template,True,1.0,0.0,0.0,0,10,10,1.0,q3,0.0,100,,False,1.0092518818152656,2026-05-21T15:46:44Z,
8.076269354991382,5410350032.903629,duckdb,,22.2522354870016,5310749966.867,cache_hit_template,True,0.02719669009925979,0.0187544257699986,0.00945671058969474,0,5,5,1.0,q5,0.0005082406813959628,100,,False,2.755261681960748,2026-05-21T15:47:24Z,
9.153791210992495,12330426888.4637,duckdb,,9.12284366399399,12330426888.4637,cache_hit_template,True,1.0,0.0,0.0,0,1,1,1.0,q6,0.0,100,,False,0.9966191552456057,2026-05-21T15:47:54Z,
8.237280632005422,1995.0,duckdb,,19.990096812995034,1995.0,cache_hit_template,True,0.027623791582759905,0.04988219562167962,0.02370994537269273,0,4,4,1.0,q7,0.008434027123603636,100,,False,2.4267835109714246,2026-05-21T15:48:12Z,
19.19100733200321,1995.0,duckdb,,19.003918952992535,1995.0,cache_hit_template,True,1.0,0.0,0.0,0,2,2,1.0,q8,0.0,100,,False,0.9902512475883075,2026-05-21T15:48:41Z,
69.95600647800893,1998.0,duckdb,,61.023086215005605,1998.0,cache_hit_template,True,1.0,0.0,0.0,0,175,175,1.0,q9,0.0,100,,False,0.8723066007804285,2026-05-21T15:49:19Z,
32.24525281001115,5829346.0,duckdb,,35.55686117100413,5829346.0,cache_hit_template,True,1.0,0.0,0.0,0,20,20,1.0,q10,0.0,100,,False,1.102700648076942,2026-05-21T15:51:30Z,
5.539298716001213,637400.0,duckdb,,29.33743133599637,623115.0,cache_hit_template,True,0.01,0.03310063421078399,0.019129496389848184,0,2,2,1.0,q12,0.019129352436379844,100,,False,5.296235650056238,2026-05-21T15:52:38Z,
4.411627225999837,16.632075722687826,duckdb,,17.382260732993018,16.640357433254103,cache_hit_template,True,0.028755882590949775,0.0004976882617753191,0.0004976882617753191,0,1,1,1.0,q14,0.0004976882617753191,100,,False,3.9401018813536672,2026-05-21T15:53:12Z,
48.505772813994554,11472112.0,duckdb,,48.06625236698892,11472112.0,cache_hit_template,True,1.0,0.0,0.0,0,100,100,1.0,q18,0.0,100,,False,0.9909388012702928,2026-05-21T15:53:34Z,
26.993043244001456,298937728.882,duckdb,,27.35072429200227,298937728.882,cache_hit_template,True,1.0,0.0,0.0,0,1,1,1.0,q19,0.0,100,,False,1.0132508604075348,2026-05-21T15:55:11Z,
