aqp_runtime_s,aqp_value_sample,dbms,error,exact_runtime_s,exact_value_sample,fallback_reason,fallback_triggered,final_sample_rate,max_row_relative_error,mean_row_relative_error,missing_groups_count,n_rows_aqp,n_rows_exact,pilot_sample_rate,query_id,relative_error,sf,skip_reason,skipped,speedup,timestamp_iso
2.6736220000020694,1508227716.0,duckdb,,2.158270600019023,1508227716.0,optimizer_infeasible,True,1,0.0,0.0,0,4,4,1.0,q1,0.0,10,,False,0.8072459756904126,2026-05-21T01:18:13Z
1.6454614000103902,4791171.0,duckdb,,1.2885137000121176,4791171.0,multi_table_no_phi,True,1,0.0,0.0,0,10,10,1.0,q3,0.0,10,,False,0.7830713622355294,2026-05-21T01:18:18Z
1.5507359000039287,536862587.9995,duckdb,,1.2269298999744933,536862587.9995,optimizer_infeasible,True,1,0.0,0.0,0,5,5,1.0,q5,0.0,10,,False,0.7911920398382374,2026-05-21T01:18:21Z
0.8021970000118017,1230113636.0101,duckdb,,0.7283273999928497,1230113636.0101,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q6,0.0,10,,False,0.9079158859758073,2026-05-21T01:18:24Z
1.521615900011966,1995.0,duckdb,,1.2510098000057042,1995.0,optimizer_infeasible,True,1,0.015785279468686794,0.002777636350462886,0,4,4,1.0,q7,0.0,10,,False,0.8221587326971717,2026-05-21T01:18:25Z
1.4931317000009585,1995.0,duckdb,,1.2104838000086602,1995.0,optimizer_infeasible,True,1,0.0,0.0,0,2,2,1.0,q8,0.0,10,,False,0.8107012931330057,2026-05-21T01:18:28Z
15.360188700025901,1998.0,duckdb,,3.725566199980676,1998.0,optimizer_infeasible,True,1,0.7492274607819129,0.055076627604317446,0,175,175,1.0,q9,0.0,10,,False,0.2425469030842306,2026-05-21T01:18:31Z
4.417472600005567,116288.0,duckdb,,2.249596100009512,116288.0,multi_table_no_phi,True,1,0.0,0.0,0,20,20,1.0,q10,0.0,10,,False,0.5092495876503405,2026-05-21T01:18:50Z
1.657311800023308,62071.0,duckdb,,1.377934699994512,62071.0,optimizer_infeasible,True,1,0.0,0.0,0,2,2,1.0,q12,0.0,10,,False,0.8314275563446377,2026-05-21T01:18:56Z
1.4063998999772593,16.647594941615097,duckdb,,1.2686093000229448,16.647594941615097,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q14,0.0,10,,False,0.9020260169553891,2026-05-21T01:19:00Z
6.138646000006702,1287812.0,duckdb,,3.2345888999989256,1287812.0,multi_table_no_phi,True,1,0.0,0.0,0,100,100,1.0,q18,0.0,10,,False,0.5269222072742742,2026-05-21T01:19:02Z
2.1152263000258245,30104438.0911,duckdb,,2.1024176999926567,30104438.0911,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q19,0.0,10,,False,0.9939445722507273,2026-05-21T01:19:12Z
