aqp_runtime_s,aqp_value_sample,dbms,error,exact_runtime_s,exact_value_sample,fallback_reason,fallback_triggered,final_sample_rate,max_row_relative_error,mean_row_relative_error,missing_groups_count,n_rows_aqp,n_rows_exact,pilot_sample_rate,query_id,relative_error,sf,skip_reason,skipped,speedup,timestamp_iso,variance_bound_note
28.37917045201175,15085708766.0,duckdb,,28.97656310199818,15085708766.0,cache_hit_template,True,1.0,0.0,0.0,0,4,4,1.0,q1,0.0,100,,False,1.0210503915537843,2026-05-21T15:56:08Z,
19.969206573005067,249739810.0,duckdb,,19.50717077300942,249739810.0,cache_hit_template,True,1.0,0.0,0.0,0,10,10,1.0,q3,0.0,100,,False,0.9768625859867542,2026-05-21T15:57:05Z,
8.522057915994083,5405081537.21621,duckdb,,22.551091588989948,5310749966.867,cache_hit_template,True,0.02719669009925979,0.03250846629512359,0.021644818320276933,0,5,5,1.0,q5,0.010380026750364181,100,,False,2.6462025735199903,2026-05-21T15:57:44Z,
9.555225945005077,12330426888.4637,duckdb,,9.691946741004358,12330426888.4637,cache_hit_template,True,1.0,0.0,0.0,0,1,1,1.0,q6,0.0,100,,False,1.0143084838376586,2026-05-21T15:58:15Z,
9.009045716011315,1995.0,duckdb,,22.222106892993907,1995.0,cache_hit_template,True,0.027623791582759905,0.03153364203372978,0.017477188441307627,0,4,4,1.0,q7,0.004429108328685043,100,,False,2.4666438148382017,2026-05-21T15:58:35Z,
20.540330723990337,1995.0,duckdb,,20.47942774700641,1995.0,cache_hit_template,True,1.0,0.0,0.0,0,2,2,1.0,q8,0.0,100,,False,0.9970349563596465,2026-05-21T15:59:06Z,
74.04608527400705,1998.0,duckdb,,62.9363032609981,1998.0,cache_hit_template,True,1.0,0.0,0.0,0,175,175,1.0,q9,0.0,100,,False,0.8499612508629284,2026-05-21T15:59:47Z,
34.44142699899385,5829346.0,duckdb,,42.090386216004845,5829346.0,cache_hit_template,True,1.0,0.0,0.0,0,20,20,1.0,q10,0.0,100,,False,1.2220860133708875,2026-05-21T16:02:04Z,
5.777235115994699,604400.0,duckdb,,25.85968490500818,623115.0,cache_hit_template,True,0.01,0.030034584306267702,0.011943538458452295,0,2,2,1.0,q12,0.008717213390489817,100,,False,4.47613510369584,2026-05-21T16:03:21Z,
4.6763101809920045,16.678359694822465,duckdb,,18.07666054200672,16.640357433254103,cache_hit_template,True,0.028755882590949775,0.0022837407021329015,0.0022837407021329015,0,1,1,1.0,q14,0.0022837407021329015,100,,False,3.8655820170962327,2026-05-21T16:03:52Z,
50.3032700939948,11472112.0,duckdb,,49.321550241002114,11472112.0,cache_hit_template,True,1.0,0.0,0.0,0,100,100,1.0,q18,0.0,100,,False,0.9804839754720065,2026-05-21T16:04:15Z,
28.392200502989,298937728.882,duckdb,,28.87780956599454,298937728.882,cache_hit_template,True,1.0,0.0,0.0,0,1,1,1.0,q19,0.0,100,,False,1.017103607836047,2026-05-21T16:05:55Z,
