aqp_runtime_s,aqp_value_sample,dbms,error,exact_runtime_s,exact_value_sample,fallback_reason,fallback_triggered,final_sample_rate,max_row_relative_error,mean_row_relative_error,missing_groups_count,n_rows_aqp,n_rows_exact,pilot_sample_rate,query_id,relative_error,sf,skip_reason,skipped,speedup,timestamp_iso,variance_bound_note
412.98463787999935,15085708766.0,postgres,,412.9533465429995,15085708766.0,cache_hit_template,True,1.0,0.0,0.0,0,4,4,1.0,q1,0.0,100,,False,0.9999242312325212,2026-05-31T08:52:59Z,
487.0286620929983,249739810.0,postgres,,487.01109070700477,249739810.0,cache_hit_template,True,1.0,0.0,0.0,0,10,10,1.0,q3,0.0,100,,False,0.9999639212486633,2026-05-31T09:06:45Z,
485.1089686730047,5310749966.867,postgres,,485.121016435005,5310749966.867,cache_hit_template,True,1.0,0.0,0.0,0,5,5,1.0,q5,0.0,100,,False,1.0000248351664849,2026-05-31T09:22:59Z,
410.42623863799963,12330426888.4637,postgres,,410.32569971700286,12330426888.4637,cache_hit_template,True,1.0,0.0,0.0,0,1,1,1.0,q6,0.0,100,,False,0.9997550377838161,2026-05-31T09:39:09Z,
485.59992748199875,1995.0,postgres,,485.59896519500035,1995.0,cache_hit_template,True,1.0,0.0,0.0,0,4,4,1.0,q7,0.0,100,,False,0.9999980183543202,2026-05-31T09:52:50Z,
444.16217761200096,1995.0,postgres,,501.57752209899627,1995.0,cache_hit_template,True,0.05,0.10683398101199512,0.0833926962822901,0,2,2,1.0,q8,0.011422767356563186,100,,False,1.1292666223758265,2026-05-31T10:09:01Z,
581.0674219819994,1998.0,postgres,,580.8982708539988,1998.0,cache_hit_template,True,1.0,0.0,0.0,0,175,175,1.0,q9,0.0,100,,False,0.9997088958671551,2026-05-31T10:24:47Z,
491.97984175599413,5829346.0,postgres,,455.9506264349984,5829346.0,cache_hit_template,True,1.0,0.0,0.0,0,20,20,1.0,q10,0.0,100,,False,0.9267668870488701,2026-05-31T10:44:09Z,
495.8181939310016,623115.0,postgres,,495.88146892200166,623115.0,cache_hit_template,True,1.0,0.0,0.0,0,2,2,1.0,q12,0.0,100,,False,1.0001276173237985,2026-05-31T10:59:56Z,
425.7959029019985,16.640357433254103,postgres,,425.78391140000167,16.640357433254103,cache_hit_template,True,1.0,0.0,0.0,0,1,1,1.0,q14,0.0,100,,False,0.9999718374415651,2026-05-31T11:16:28Z,
1212.0164773769939,11472112.0,postgres,,1211.9310563929976,11472112.0,cache_hit_template,True,1.0,0.0,0.0,0,100,100,1.0,q18,0.0,100,,False,0.9999295215984347,2026-05-31T11:30:40Z,
425.73503415499727,298937728.882,postgres,,425.7776774640006,298937728.882,cache_hit_template,True,1.0,0.0,0.0,0,1,1,1.0,q19,0.0,100,,False,1.000100163964866,2026-05-31T12:11:04Z,
