aqp_runtime_s,aqp_value_sample,dbms,error,exact_runtime_s,exact_value_sample,fallback_reason,fallback_triggered,final_sample_rate,max_row_relative_error,mean_row_relative_error,missing_groups_count,n_rows_aqp,n_rows_exact,pilot_sample_rate,query_id,relative_error,sf,skip_reason,skipped,speedup,timestamp_iso,variance_bound_note
2.606132799992338,1508227716.0,duckdb,,2.490138499997556,1508227716.0,optimizer_infeasible,True,1,0.0,0.0,0,4,4,1.0,q1,0.0,10,,False,0.9554917922850583,2026-05-21T03:42:20Z,
1.7706184999842662,4791171.0,duckdb,,1.1515292000258341,4791171.0,multi_table_no_phi,True,1,0.0,0.0,0,10,10,1.0,q3,0.0,10,,False,0.6503542124043472,2026-05-21T03:42:25Z,
2.0351740999903996,536862587.9995,duckdb,,1.5792020999942906,536862587.9995,optimizer_infeasible,True,1,0.0,0.0,0,5,5,1.0,q5,0.0,10,,False,0.7759543028784319,2026-05-21T03:42:28Z,
0.8466759999864735,1230113636.0101,duckdb,,0.7745514000125695,1230113636.0101,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q6,0.0,10,,False,0.9148144036502083,2026-05-21T03:42:32Z,
1.3861738999839872,1995.0,duckdb,,1.2752292999939527,1995.0,optimizer_infeasible,True,1,0.0,0.0,0,4,4,1.0,q7,0.0,10,,False,0.9199634331656973,2026-05-21T03:42:34Z,
1.4386609999928623,1995.0,duckdb,,1.0873399999982212,1995.0,optimizer_infeasible,True,1,0.0,0.0,0,2,2,1.0,q8,0.0,10,,False,0.755800011262984,2026-05-21T03:42:36Z,
26.434417199983727,1998.0,duckdb,,3.946424499998102,1998.0,optimizer_infeasible,True,1,0.0,0.0,0,175,175,1.0,q9,0.0,10,,False,0.14929114835943996,2026-05-21T03:42:39Z,
7.213727900001686,116288.0,duckdb,,3.3092105999821797,116288.0,multi_table_no_phi,True,1,0.0,0.0,0,20,20,1.0,q10,0.0,10,,False,0.45873792938341995,2026-05-21T03:43:09Z,
1.9727266000118107,62071.0,duckdb,,1.5825926000252366,62071.0,optimizer_infeasible,True,1,0.0,0.0,0,2,2,1.0,q12,0.0,10,,False,0.8022361537659408,2026-05-21T03:43:20Z,
1.4858668000088073,16.647594941615097,duckdb,,1.2361576000112109,16.647594941615097,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q14,0.0,10,,False,0.8319437516228801,2026-05-21T03:43:23Z,
5.642945900006453,1287812.0,duckdb,,3.0827762999979313,1287812.0,multi_table_no_phi,True,1,0.0,0.0,0,100,100,1.0,q18,0.0,10,,False,0.5463061944284113,2026-05-21T03:43:26Z,
1.9731104999955278,30104438.0911,duckdb,,1.9421008999925107,30104438.0911,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q19,0.0,10,,False,0.9842839009761047,2026-05-21T03:43:35Z,
