aqp_runtime_s,aqp_value_sample,dbms,error,exact_runtime_s,exact_value_sample,fallback_reason,fallback_triggered,final_sample_rate,max_row_relative_error,mean_row_relative_error,missing_groups_count,n_rows_aqp,n_rows_exact,pilot_sample_rate,query_id,relative_error,sf,skip_reason,skipped,speedup,timestamp_iso,variance_bound_note
35.49080787999992,15085708766.0,duckdb,,30.569641193003918,15085708766.0,optimizer_infeasible,True,1,0.0,0.0,0,4,4,1.0,q1,0.0,100,,False,0.8613396825556845,2026-05-21T05:29:29Z,
26.61965109000448,249739810.0,duckdb,,19.856152510001266,249739810.0,multi_table_no_phi,True,1,0.0,0.0,0,10,10,1.0,q3,0.0,100,,False,0.7459208403169917,2026-05-21T05:30:35Z,
21.30895097600296,5341514566.485202,duckdb,,23.600833559998136,5310749966.867,,False,9.91,0.01113227329769517,0.006065363387901178,0,5,5,1.0,q5,0.0037355694412809317,100,,False,1.1075549231201562,2026-05-21T05:31:21Z,
9.331096224996145,12330426888.4637,duckdb,,9.350731727994571,12330426888.4637,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q6,0.0,100,,False,1.0021043082747154,2026-05-21T05:32:06Z,
24.446390292003343,1995.0,duckdb,,20.714832422003383,1995.0,optimizer_infeasible,True,1,0.0,0.0,0,4,4,1.0,q7,0.0,100,,False,0.8473575106415367,2026-05-21T05:32:25Z,
22.202331255997706,1995.0,duckdb,,19.799730727005226,1995.0,optimizer_infeasible,True,1,0.0,0.0,0,2,2,1.0,q8,0.0,100,,False,0.8917861146521069,2026-05-21T05:33:10Z,
189.6457888779987,1998.0,duckdb,,53.220502582000336,1998.0,optimizer_infeasible,True,1,0.0,0.0,0,175,175,1.0,q9,0.0,100,,False,0.2806310801672358,2026-05-21T05:33:52Z,
60.447506671000156,5829346.0,duckdb,,35.12739565099764,5829346.0,multi_table_no_phi,True,1,0.0,0.0,0,20,20,1.0,q10,0.0,100,,False,0.5811223255607018,2026-05-21T05:37:55Z,
18.393658391003555,623551.8005408581,duckdb,,29.701744392994442,623115.0,,False,3.91,0.007913154862397555,0.004015896185786908,0,2,2,1.0,q12,0.003665083621498163,100,,False,1.614781777589266,2026-05-21T05:39:30Z,
20.02717570999812,16.640357433254103,duckdb,,19.629565955001453,16.640357433254103,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q14,0.0,100,,False,0.9801464889131538,2026-05-21T05:40:18Z,
88.6724939459964,11472112.0,duckdb,,51.20796869899641,11472112.0,multi_table_no_phi,True,1,0.0,0.0,0,100,100,1.0,q18,0.0,100,,False,0.5774955278711711,2026-05-21T05:40:58Z,
29.11844748799922,298937728.882,duckdb,,28.041975476997322,298937728.882,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q19,0.0,100,,False,0.963031270419017,2026-05-21T05:43:18Z,
