aqp_runtime_s,aqp_value_sample,dbms,error,exact_runtime_s,exact_value_sample,fallback_reason,fallback_triggered,final_sample_rate,max_row_relative_error,mean_row_relative_error,missing_groups_count,n_rows_aqp,n_rows_exact,pilot_sample_rate,query_id,relative_error,sf,skip_reason,skipped,speedup,timestamp_iso,variance_bound_note
35.881752720000804,15085708766.0,duckdb,,30.83859889100131,15085708766.0,optimizer_infeasible,True,1,0.0,0.0,0,4,4,1.0,q1,0.0,100,,False,0.859450738977185,2026-05-21T05:13:43Z,
28.05829225100024,249739810.0,duckdb,,21.145567034000123,249739810.0,multi_table_no_phi,True,1,0.0,0.0,0,10,10,1.0,q3,0.0,100,,False,0.7536298661671511,2026-05-21T05:14:50Z,
27.71950702599861,5310749966.867,duckdb,,26.068543907000276,5310749966.867,optimizer_infeasible,True,1,0.0,0.0,0,5,5,1.0,q5,0.0,100,,False,0.9404403867121495,2026-05-21T05:15:39Z,
9.637939150998136,12330426888.4637,duckdb,,9.835423014999833,12330426888.4637,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q6,0.0,100,,False,1.0204902584367577,2026-05-21T05:16:33Z,
26.15102767100325,1995.0,duckdb,,22.48675844999525,1995.0,optimizer_infeasible,True,1,0.0,0.0,0,4,4,1.0,q7,0.0,100,,False,0.8598804885564398,2026-05-21T05:16:52Z,
23.785154600001988,1995.0,duckdb,,21.59096370000043,1995.0,optimizer_infeasible,True,1,0.0,0.0,0,2,2,1.0,q8,0.0,100,,False,0.9077495632506263,2026-05-21T05:17:41Z,
200.84024657299597,1998.0,duckdb,,55.33376165899972,1998.0,optimizer_infeasible,True,1,0.0,0.0,0,175,175,1.0,q9,0.0,100,,False,0.2755113210782108,2026-05-21T05:18:26Z,
62.181426576004014,5829346.0,duckdb,,39.45203343100002,5829346.0,multi_table_no_phi,True,1,0.0,0.0,0,20,20,1.0,q10,0.0,100,,False,0.6344665216514133,2026-05-21T05:22:42Z,
18.59885251399828,615788.5648283676,duckdb,,28.902349178002623,623115.0,,False,3.83,0.01175775767174991,0.005778204794668134,0,2,2,1.0,q12,0.004862033037096956,100,,False,1.5539856104697587,2026-05-21T05:24:24Z,
20.98168404900207,16.640357433254103,duckdb,,20.50250029200106,16.640357433254103,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q14,0.0,100,,False,0.9771618066556578,2026-05-21T05:25:11Z,
97.54828209900006,11472112.0,duckdb,,55.889726358996995,11472112.0,multi_table_no_phi,True,1,0.0,0.0,0,100,100,1.0,q18,0.0,100,,False,0.5729442400869292,2026-05-21T05:25:53Z,
30.3051522770038,298937728.882,duckdb,,29.523713536997093,298937728.882,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q19,0.0,100,,False,0.9742143272251538,2026-05-21T05:28:26Z,
