aqp_runtime_s,aqp_value_sample,dbms,error,exact_runtime_s,exact_value_sample,fallback_reason,fallback_triggered,final_sample_rate,max_row_relative_error,mean_row_relative_error,missing_groups_count,n_rows_aqp,n_rows_exact,pilot_sample_rate,query_id,relative_error,sf,skip_reason,skipped,speedup,timestamp_iso,variance_bound_note
410.9158537760013,15085708766.0,postgres,,407.2392591709977,15085708766.0,cache_hit_template,True,1.0,0.0,0.0,0,4,4,1.0,q1,0.0,100,,False,0.9910526825109848,2026-05-31T03:46:00Z,
521.3996764629992,249739810.0,postgres,,521.3990141850009,249739810.0,cache_hit_template,True,1.0,0.0,0.0,0,10,10,1.0,q3,0.0,100,,False,0.9999987298074237,2026-05-31T03:59:39Z,
519.8935910799992,5310749966.867,postgres,,520.4622284739999,5310749966.867,cache_hit_template,True,1.0,0.0,0.0,0,5,5,1.0,q5,0.0,100,,False,1.0010937572683276,2026-05-31T04:17:01Z,
406.92672895200303,12330426888.4637,postgres,,406.93537528600064,12330426888.4637,cache_hit_template,True,1.0,0.0,0.0,0,1,1,1.0,q6,0.0,100,,False,1.0000212478890729,2026-05-31T04:34:22Z,
1109.0866103490007,1995.0,postgres,,519.7581217489969,1995.0,optimizer_infeasible,True,1,0.0,0.0,0,4,4,1.0,q7,0.0,100,,False,0.46863618846272304,2026-05-31T04:47:56Z,
1121.1291121810027,1995.0,postgres,,535.2416445880008,1995.0,,False,5.0,0.1513879039782382,0.07999148991240909,0,2,2,1.0,q8,0.03541248098275687,100,,False,0.47741302832352794,2026-05-31T05:15:04Z,variance_bound_violated
1434.2762300849972,1998.0,postgres,,571.1035135689999,1998.0,optimizer_infeasible,True,1,0.0,0.0,0,175,175,1.0,q9,0.0,100,,False,0.3981823735133333,2026-05-31T05:42:41Z,
1915.614429567002,5829346.0,postgres,,456.7703215820002,5829346.0,multi_table_no_phi,True,1,0.0,0.0,0,20,20,1.0,q10,0.0,100,,False,0.23844585556042547,2026-05-31T06:16:06Z,
480.94203407999885,623115.0,postgres,,536.8171626640033,623115.0,cache_hit_template,True,1.0,0.0,0.0,0,2,2,1.0,q12,0.0,100,,False,1.1161785093101475,2026-05-31T06:55:39Z,
976.2961463839965,16.640357433254103,postgres,,426.17027604800387,16.640357433254103,optimizer_infeasible,True,1,0.0,0.0,0,1,1,1.0,q14,0.0,100,,False,0.43651742109855945,2026-05-31T07:12:36Z,
2574.4177585559955,11472112.0,postgres,,1189.972573156003,11472112.0,multi_table_no_phi,True,1,0.0,0.0,0,100,100,1.0,q18,0.0,100,,False,0.4622297873766474,2026-05-31T07:35:59Z,
426.02119381999364,298937728.882,postgres,,425.96264932300255,298937728.882,cache_hit_template,True,1.0,0.0,0.0,0,1,1,1.0,q19,0.0,100,,False,0.9998625784401332,2026-05-31T08:38:43Z,
